JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453922.8384,1.1,,,Vis.,BFI,,28,61,8/01,,,,V,,,,ALF SCO,,STD,,,,
2453924.0514,0.901,0.002,,V,HWD,,,,,"""PEPHQ, Check:  6.739,                           """,1,,V,,,,ALF SCO,,STD,,,,
2453926.4688,<1.24,,,Vis.,MQG,KM,061,250,A 2000,OTERO CHART MAG. PEP(V),,,V,,,,ALF SCO,,STD,,,,
2453932.0150,0.883,0.001,,V,HWD,,,,,"""PEPHQ, Check:  6.756,                           """,1,,V,,,,ALF SCO,,STD,,,,
2453943.5451,1.2,,,Vis.,MQG,K        ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453943.5625,1.0,,,Vis.,MQG,KM       ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453947.5625,1.0,,,Vis.,MQG,KM       ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453962.5694,1.2,,,Vis.,MQG,K        ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453963.5417,1.2,,,Vis.,MQG,K        ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453965.38,1.1,,,Vis.,WHN,         ,,,,,,,V,,,,ALF SCO,MCSE,STD,,,,
2453968.4236,1.2,,,Vis.,MQG,K        ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453975.6493,1.5,,,Vis.,MQG,J,061,250,2002,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2453984.5000,1.2,,,Vis.,MQG,J M,0.6,2.5,2005,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2453991.4,0.8,,,Vis.,LMF,         ,,,,,,,V,,,,ALF SCO,,STD,,,,
2453993.4,0.9,,,Vis.,LMF,         ,,,,,,,V,,,,ALF SCO,,STD,,,,
2454009.9673,1.5,,,Vis.,MQG,K L,0.6,2.5,2005,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454020.4,0.9,,,Vis.,LMF,         ,,,,,,,V,,,,ALF SCO,,STD,,,,
2454028.9554,1.1,,,Vis.,MQG,K,027,250,2001,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454031.4653,1.2,,,Vis.,MQG,K,061,250,2005,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454032.4,0.8,,,Vis.,LMF,         ,,,,,,,V,,,,ALF SCO,,STD,,,,
2454038.4688,1.08,,,Vis.,MQG,K M,061,250,2005,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454187.594,1.4,,,Vis.,ILE,         ,,,,,,,Z,,,,ALF SCO,MCSE,STD,,,,
2454202.5941,1.05,,,Vis.,MQG,K,061,283,2002,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454204.531,1.2,,,Vis.,ILE,         ,,,,,,,Z,,,,ALF SCO,MCSE,STD,,,,
2454209.5696,1.15,,,Vis.,MQG,K,061,250,2005,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454212.549,1.3,,,Vis.,ILE,         ,,,,,,,Z,,,,ALF SCO,MCSE,STD,,,,
2454217.5699,1.05,,,Vis.,MQG,KM,061,283,2005,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454225.4,0.8,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454227.5208,1.08,,,Vis.,MQG,K,061,250,2005,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454234.4,0.9,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454234.5627,1.05,,,Vis.,MQG,K,061,283,2005,OTERO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454237.4,1.0,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454240.6844,1.17,,,Vis.,MQG,K,061,283,2002,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454246.4,1.0,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454253.4,0.9,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454255.4864,1.05,,,Vis.,MQG,K,061,280,2005,VARSAO CHART,0,,V,,,,ALF SCO,,STD,,,,
2454257.4,0.8,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454258.4,0.9,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454264.4,0.9,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454270.4,1.0,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454271.3924,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454275.4,1.1,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454276.4,1.0,,,Vis.,LMF,         ,,,,,,,Z,,,,ALF SCO,,STD,,,,
2454285.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454288.0322,0.917,0.001,,V,HWD,,,,,"""PEPHQ, Check:  6.737,                           """,1,,V,,,,ALF SCO,,STD,,,,
2454288.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454294.41944,1.0,,,Vis.,RJG,,10,28,PA2000,,0,,V,,,,ALF SCO,,STD,,,,
2454294.42222,0.9,,,Vis.,CAI,,10,28,PA2000,,0,,V,,,,ALF SCO,,STD,,,,
2454302.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454304.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454319.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454319.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454324.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454324.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454337.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454337.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454347.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454347.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454351.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454351.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454352.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454352.4,0.9,,,Vis.,LMF,,na,,na,,0,,Z,,,,ALF SCO,,STD,,,,
2454403.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454590.4757,1.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454618.4688,1.2,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454638.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454639.4292,1.2,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454646.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454649.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454653.3556,1.1,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454655.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454656.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454658.3646,1.1,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454661.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454662.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454664.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454665.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454666.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454667.4014,1.1,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454670.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454671.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454673.3361,1.1,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454676.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454679.3264,1.1,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454688.3486,1.0,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454690.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454695.3125,1.2,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454698.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454703.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454704.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454712.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454720.4,0.7,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454721.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454728.4,0.7,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454786.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454953.5174,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454977.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALPHA SCO,,STD,,,,
2454982.3646,1.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454991.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2454996.3889,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2454998.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455004.4,0.8,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455005.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455024.4132,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2455029.3438,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2455038.3854,1.3,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,,STD,,,,
2455065.2931,1.2,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF SCO,MCSE,STD,,,,
2455074.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455076.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455078.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455088.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455102.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455369.8423,1.1,,,Vis.,PJI,,0.77,1.25,A,,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2455369.84236,1.1,,,Vis.,PJI,,0.77,1.25,A,,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2455388.3972,0.9,,,CV,KTHA,,NA,,,,0,,Z,,,,ALF SCO,SAAF,STD,,,,
2455417.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455427.4,1.0,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455431.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455462.4,0.9,,,Vis.,LMF,,NA,,NA,,,,Z,,,,ALF SCO,,STD,,,,
2455725.4507,0.512,0.083,,CV,KTHA,,NA,,TYCHO2,,1,,Z,,,,ALF SCO,SAAF,STD,,,,
2455752.62208,0.76,.083,,V,DMPA,BL,ensemble,42,5055iwr 5055itn,DSLR green channel converted to Johnson V.  Corrections for extinction also applied,1,2.58,Z,,4.136,,alf Sco,,STD,,,,
2456218.4100,0.5,,,Vis.,AMG,K,00,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,REA,STD,,,,
2456218.4100,0.5,,,Vis.,CADA,K,00,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,NEOA-JBS,STD,,,,
2456218.4167,0.6,,,Vis.,AAX,K,00,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,REA,STD,,,,
2456219.4100,0.6,,,Vis.,AMG,K,00,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,REA,STD,,,,
2456219.4167,0.6,,,Vis.,AAX,K,00,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,REA,STD,,,,
2456220.4292,0.8,,,Vis.,AAX,K,-01,12,ATLAS,ALMANAC,,,Z,,,,ALF SCO,REA,STD,,,,
2456238.4347,1.1,,,Vis.,AAX,K,05,12,ATLAS,"""PLANETS, EXTINCTION""",,,Z,,,,ALF SCO,REA,STD,,,,
2456427.07431,-3.60,0.03,,H,DSI,K,NA,,A,,1,,Z,0.85,,,alf Sco,AAVSO,STD,,,,
2456427.07431,-2.83,0.02,,J,DSI,K,NA,,A,,1,,Z,1.43,,,alf Sco,AAVSO,STD,,,,
2456517.99097,-2.86,0.03,,J,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456517.99097,-3.62,0.03,,H,DSI,,NA,,,,1,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456694.72153,1.3,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,""" 	Naked eye, on flight AF0442 6 deg 40&#39; N 10363 m above Atlantic Ocean """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456695.74236,1.1,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456697.70764,1.2,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456698.81528,1.2,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456699.71319,1.0,,,Vis.,SGQ,B,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye. Corrected for exctinction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456700.69792,1.11,,,Vis.,SGQ,B,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye. 0.09 relative extinction included.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456701.78611,1.25,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456702.76042,1.2,,,Vis.,SGQ,B,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, RJ. Naked eye. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456706.70000,1.1,,,Vis.,SGQ,,Saturn mv=1.1,beta Sco mv=2.5,ephemvga,"""Observatório Nacional, naked eye. Antares equal to Saturn.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456713.73472,0.9,,,Vis.,SGQ,K,Saturn mv=0.4,Alpha Cru mv=1.25,Tirion2000.0,"""Ponta Grossa, Paraná (Brazil). Naked eye. Saturn estimated with Beta Cen 0.6 and ALPO.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456713.74583,0.85,,,Vis.,SGQ,,Alpha Cen mv=-0.27,Alpha Cru mv=1.25,Tirion2000.0,"""Ponta Grossa, Paraná (Brazil). Naked eye. also comp Beta Cen mv=0.6. Del Sco mv=2.05. """,,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456714.68785,0.8,,,Vis.,SGQ,K,Saturn mv=0.4,Beta Cen mv=0.6,Tirion2000.0,"""Observatorio Nacional, RJ. Naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456720.62986,0.85,,,Vis.,SGQ,K,Saturn mv=0.4,alpha Vir mv=1.0,Tirion2000.0,"""Observatorio Nacional, RJ. Naked eye. Correction for extinction applied on ALPO magnitudes for Satur""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456727.63472,1.0,,,Vis.,SGQ,,Saturn mv=0.4,beta Sco mv=2.5,Stellarium 12.4,"""Observatorio Nacional, RJ, naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456729.63889,1.0,,,Vis.,SGQ,,Saturn mv=0.4,Beta Cen mv=0.6,Stellarium 12.4,"""Observatorio Nacional, RJ, naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456732.61840,1.0,,,Vis.,SGQ,,beta Sco mv=2.5,saturn mv=0.5,ephemvga,"""Arpoador, RJ. Naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456734.63750,0.85,,,Vis.,SGQ,B,Saturn mv=0.5,alpha Vir mv=1.0,Stellarium 12.4,""" 	Observatorio Nacional, RJ. Naked eye; Saturn compared with Beta Cen mv=0.6. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456735.62500,0.85,,,Vis.,SGQ,,Saturn mv=0.4,alpha Vir mv=1.0,Stellarium 12.4,"""Observatorio Nacional, RJ. Naked eye. Saturn estimated with beta Cen mv=0.6.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456736.61181,0.85,,,Vis.,SGQ,,Saturn mv=0.4,alpha Vir mv=1.0,Stellarium 12.4,"""Observatorio Nacional, RJ. Naked eye. Saturn estimated with beta Cen mv=0.6.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456743.60069,0.8,,,Vis.,SGQ,U,Saturn mv=0.4,alpha Vir mv=1.0,Stellarium 12.4,"""Observatorio Nacional, RJ, naked eye.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456757.50833,1.0,,,Vis.,SGQ,I,Alpha Vir mv=1.0,Saturn mv=0.5,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, defocusing + exctinction corr.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456763.47118,0.98,,,Vis.,SGQ,BL,Alpha Leo mv=1.31,Gamma Leo mv=2.2,Tirion2000.0,"""Roma, Sesto Celere. Binoculars 12x50 defocused. Extinction corrected with Stellarium 12.4..""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456765.46242,0.95,,,Vis.,SGQ,BL,Alpha Leo mv=1.31,Gamma Leo mv=2.2,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, defocused. Extinction corrected with Stellarium 12.4..""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456769.47106,0.9,,,Vis.,SGQ,L,Alpha Leo mv=1.31,Gamma Leo mv=2.2,Tirion2000.0,"""Roma, Sesto Celere. Naked eye extinction correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456769.52361,0.96,,,Vis.,SGQ,,Alpha Vir mv=1.0,Saturn mv=0.35,Stellarium 12.4,"""Roma, Sesto Celere. Naked eye extinction correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456771.57847,0.90,,,Vis.,SGQ,,Alpha Vir mv=1.0,alpha Boo mv=-0.04,Tirion2000.0,"""Roma, Sesto Celere. Naked eye extinction correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456772.45069,0.92,,,Vis.,SGQ,L,Alpha Leo mv=1.31,Gamma Leo mv=2.2,Tirion2000.0,"""Roma, Sesto Celere. Naked eye extinction correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456783.70833,0.8,,,Vis.,SGQ,,Alpha Vir mv=1.0,Alpha Leo mv=1.3,Tirion2000.0,"""New Haven, CT, naked eye; data corrected for exctinction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456785.69479,0.8,,,Vis.,SGQ,,Alpha Vir mv=1.0,Alpha Leo mv=1.3,Tirion2000.0,"""New Haven, CT 84 2nd St. Naked eye, exctinction corrected data.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456789.54688,0.9,,,Vis.,SGQ,,Alpha Vir mv=1.05,Saturn mv=0.27,Tirion2000.0,"""Onboard AZ603 flight JFK-FCO naked eye, extinction corrected""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456791.50000,0.90,,,Vis.,SGQ,,Alpha Vir mv=1.05,Saturn mv=0.27,Tirion2000.0,"""Roma, Sesto Celere. Naked eye extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456808.40278,0.90,,,Vis.,SGQ,L,Alpha Vir mv=1.0,Alpha Leo mv=1.3 ,Tirion2000.0,"""Rome; naked eye, extinction corrected data.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456810.39861,0.90,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456811.40833,0.93,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere naked eye, extinction corrected. """,,,Z,,,,alf Sco,AAVSO,STD,,,,
2456812.37500,0.8,,,Vis.,SGQ,U,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456813.36528,0.83,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere, naked eye. Extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456814.40764,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456815.37153,0.9,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456816.36944,0.83,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456817.41111,0.83,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456818.40000,0.80,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456819.39931,0.81,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456820.35417,0.8,,,Vis.,SGQ,B,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456828.3,1.0,,,Vis.,REP,,10,-01,1990,,,,Z,,,,ALF SCO,AJC,STD,,,,
2456829.33958,0.88,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Piazza S. Pietro. Naked eye, extinction corrected.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456830.37500,0.88,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, S. Pancrazio. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456831.34653,0.92,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456832.42708,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Saturn mv=0.53,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456834.35625,0.85,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456835.36944,0.86,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456836.35139,0.80,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456837.34236,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456838.34931,0.8,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Marcellina (RM), naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
2456839.34792,0.82,,,Vis.,SGQ,,Alpha Vir mv=0.95,Alpha Leo mv=1.3,Tirion2000.0,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF SCO,AAVSO,STD,,,,
